Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2004);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
698;21100454957;Mammal Research;journal;21992401, 2199241X;0.378;Q3;46;49;150;1809;86;149;0.51;36.92;Germany;Western Europe;Springer Science and Business Media Deutschland GmbH;2015-2021;"Animal Science and Zoology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
699;21943;Folia Zoologica;journal;01397893;0.377;Q3;0;0;0;0;0;0;0;0;Czech Republic;Eastern Europe;Academy of Sciences of the Czech Republic;1979, 1982-2019;"Animal Science and Zoology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
700;12786;Fisheries Science;journal;09199268, 14442906;0.376;Q3;66;162;1063;4092;438;1063;0.33;25.26;United States;Northern America;Springer Nature;1994-2021;Aquatic Science (Q3)
701;24522;Zoo Biology;journal;10982361, 07333188;0.375;Q3;58;44;139;1271;97;138;0.64;28.89;United States;Northern America;Wiley-Liss Inc.;1982-2021;"Medicine (miscellaneous) (Q2); Animal Science and Zoology (Q3)"
702;65131;Canadian Journal of Agricultural Economics;journal;00083976, 17447976;0.374;Q2;42;22;98;632;26;98;0.28;28.73;United States;Northern America;Wiley-Blackwell;1952-2021;"Agronomy and Crop Science (Q2); Ecology (Q2); Animal Science and Zoology (Q3); Economics and Econometrics (Q3); Global and Planetary Change (Q3)"
703;25526;Diabetes, Nutrition and Metabolism - Clinical and Experimental;journal;17208343, 03943402;0.374;Q2;36;59;192;1518;150;171;0.71;25.73;Italy;Western Europe;Editrice Kurtis s.r.l.;1988-2004;"Food Science (Q2); Internal Medicine (Q2); Medicine (miscellaneous) (Q2); Endocrinology (Q3); Endocrinology, Diabetes and Metabolism (Q3)"
704;12528;African Journal of Ecology;journal;13652028, 01416707;0.373;Q3;57;48;172;1194;89;156;0.55;24.88;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1963-2021;Ecology, Evolution, Behavior and Systematics (Q3)
705;29421;Aquaculture, Economics and Management;journal;13657305, 13657313;0.373;Q3;37;23;72;438;35;72;0.46;19.04;United Kingdom;Western Europe;Taylor and Francis Ltd.;1997-2021;"Geography, Planning and Development (Q1); Ecology (Q2); Aquatic Science (Q3)"
706;11700154346;Developments in Aquaculture and Fisheries Science;book series;01679309;0.372;Q3;30;24;65;1911;47;18;0;79.63;Netherlands;Western Europe;Elsevier;1996-1997, 2001-2002, 2004, 2006-2007, 2013, 2015-2017, 2020;"Ecology (Q2); Aquatic Science (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
707;14520;Vie et Milieu;journal;02408759;0.371;Q3;35;29;72;1084;48;72;0.64;37.38;France;Western Europe;Universite de Paris VI (Pierre et Marie Curie);1980-1987, 1989-2020;"Ecology (Q2); Aquatic Science (Q3)"
708;38539;Animal Welfare;journal;09627286;0.37;Q3;70;86;173;3503;137;155;0.69;40.73;United Kingdom;Western Europe;Universities Federation for Animal Welfare;1994, 1996-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Veterinary (miscellaneous) (Q2); Animal Science and Zoology (Q3)"
709;17265;Blumea: Journal of Plant Taxonomy and Plant Geography;journal;00065196;0.37;Q3;26;24;95;600;34;94;0.42;25;Netherlands;Western Europe;National Herbarium Nederland;1993-2021;"Ecology, Evolution, Behavior and Systematics (Q3); Plant Science (Q3)"
710;24584;Zoologischer Anzeiger;journal;00445231;0.37;Q3;42;16;105;460;90;104;0.69;28.75;Germany;Western Europe;Urban und Fischer Verlag Jena;1961, 1982-1983, 1990-2021;Animal Science and Zoology (Q3)
711;19700184700;African Journal of Marine Science;journal;18142338, 1814232X;0.369;Q3;54;19;127;1167;77;123;0.53;61.42;South Africa;Africa;National Inquiry Services Centre Ltd;2003-2021;"Aquatic Science (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
712;39600;Milchwissenschaft;journal;00263788;0.368;Q2;41;125;340;2344;204;339;0.61;18.75;Germany;Western Europe;AVA-Verlag Allgau;1973-1989, 1996-2012;Food Science (Q2)
713;21100394230;Horticulture Journal;journal;21890102, 21890110;0.367;Q2;39;97;354;1632;117;354;0.32;16.82;Japan;Asiatic Region;Japanese Society for Horticultural Science;2015-2021;"Horticulture (Q2); Plant Science (Q3)"
714;19833;Mycopathologia;journal;15730832, 0301486X;0.367;Q2;78;115;236;2713;239;230;0.87;23.59;Netherlands;Western Europe;Springer Netherlands;1938-1941, 1943, 1948-1950, 1959-1962, 1973-2021;"Agronomy and Crop Science (Q2); Veterinary (miscellaneous) (Q2); Applied Microbiology and Biotechnology (Q3); Microbiology (Q3); Plant Science (Q3)"
715;29630;Journal of Natural History;journal;00222933, 14645262;0.366;Q3;49;147;292;5555;170;291;0.55;37.79;United Kingdom;Western Europe;Taylor and Francis Ltd.;1967-2021;Ecology, Evolution, Behavior and Systematics (Q3)
716;80601;New Zealand Journal of Agricultural Research;journal;00288233, 11758775;0.366;Q3;48;56;103;1812;70;102;0.69;32.36;United Kingdom;Western Europe;Taylor and Francis Ltd.;1958-2021;"Agronomy and Crop Science (Q3); Animal Science and Zoology (Q3); Plant Science (Q3); Soil Science (Q3)"
717;18937;Tropical Animal Health and Production;journal;15737438, 00494747;0.366;Q3;53;77;148;1582;72;147;0.46;20.55;Netherlands;Western Europe;Springer Netherlands;1969-2021;"Animal Science and Zoology (Q3); Food Animals (Q3)"
718;22842;Forest Genetics;journal;1335048X;0.364;Q2;19;45;105;1579;55;104;0.36;35.09;Slovakia;Eastern Europe;Arbora Publishers spol sro;1994-1995, 2000-2005;"Ecology (Q2); Environmental Science (miscellaneous) (Q2); Forestry (Q2); Plant Science (Q3); Genetics (Q4)"
719;27705;Journal of the Institute of Brewing;journal;00469750, 20500416;0.364;Q2;55;37;143;1185;89;141;0.47;32.03;United States;Northern America;Wiley-Blackwell;1904, 1908, 1910-1912, 1914-2021;Food Science (Q2)
720;23254;Nematropica;journal;00995444;0.364;Q3;25;24;64;625;31;64;0.26;26.04;United States;Northern America;Organization of Nematologists of Tropical America;1988, 1993-1994, 1996-2020;Agronomy and Crop Science (Q3)
721;88509;Weed Technology;journal;0890037X, 15502740;0.364;Q3;70;248;156;6137;99;156;0.53;24.75;United States;Northern America;Cambridge University Press;1993-2001, 2003-2021;"Agronomy and Crop Science (Q3); Plant Science (Q3)"
722;4000152122;Journal of the American Association for Laboratory Animal Science;journal;15596109;0.362;Q3;55;93;239;1231;127;198;0.48;13.24;United States;Northern America;American Association for Laboratory Animal Science;2006-2021;Animal Science and Zoology (Q3)
723;14023;Paleontological Research;journal;13428144;0.362;Q3;27;26;76;1058;42;76;0.54;40.69;Japan;Asiatic Region;Palaeontological Society of Japan;1997-2021;"Ecology, Evolution, Behavior and Systematics (Q3); Paleontology (Q3)"
724;12395;Polar Geography;journal;19390513, 1088937X;0.36;Q2;29;21;52;857;23;52;0.27;40.81;United Kingdom;Western Europe;Taylor and Francis Ltd.;1977-1979, 1995-2005, 2007-2021;"Agricultural and Biological Sciences (miscellaneous) (Q2); Earth and Planetary Sciences (miscellaneous) (Q2); Geography, Planning and Development (Q2)"
725;19431;Wetlands Ecology and Management;journal;15729834, 09234861;0.358;Q3;68;30;123;1574;107;121;0.88;52.47;Netherlands;Western Europe;Springer Netherlands;1982, 1989-2021;"Management, Monitoring, Policy and Law (Q2); Aquatic Science (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
726;17250;Belgian Journal of Botany;journal;07784031, 00379557;0.357;Q3;22;26;32;822;25;31;0.58;31.62;Belgium;Western Europe;Societe Royale de Botanique de Belgique;1993-1994, 1996-2010;Plant Science (Q3)
727;12883;New Zealand Journal of Ecology;journal;01106465;0.356;Q3;50;30;60;1152;43;60;0.59;38.4;New Zealand;Pacific Region;New Zealand Ecological Society;1980, 1982-2021;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q3)"
728;19700180760;Recent Advances in Phytochemistry;book series;00799920;0.356;Q3;18;12;42;919;23;39;0.7;76.58;United States;Northern America;Elsevier Inc.;1987, 2000-2006;"Biochemistry (Q3); Plant Science (Q3); Cell Biology (Q4); Molecular Biology (Q4)"
729;23986;Studies on Neotropical Fauna and Environment;journal;17445140, 01650521;0.355;Q3;34;30;89;648;38;89;0.36;21.6;United Kingdom;Western Europe;Taylor and Francis Ltd.;1976-2021;"Animal Science and Zoology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
730;101620;International Journal of Pest Management;journal;09670874, 13665863;0.353;Q3;47;43;135;1560;84;135;0.58;36.28;United Kingdom;Western Europe;Taylor and Francis Ltd.;1993-2021;"Agronomy and Crop Science (Q3); Insect Science (Q3)"
731;20578;Journal of Food and Drug Analysis;journal;10219498;0.352;Q2;63;56;131;1206;97;129;0.69;21.54;Taiwan;Asiatic Region;National Laboratories of Foods and Drugs;1994-2021;"Food Science (Q2); Pharmacology (Q3)"
732;22508;Invertebrate Reproduction and Development;journal;21570272, 07924259;0.351;Q3;38;43;141;1529;90;139;0.74;35.56;United Kingdom;Western Europe;Taylor and Francis Ltd.;1989-2021;"Animal Science and Zoology (Q3); Developmental Biology (Q4)"
733;14901;Journal of Thermal Biology;journal;18790992, 03064565;0.349;Q2;71;122;215;3471;218;215;1.08;28.45;United Kingdom;Western Europe;Elsevier Ltd.;1975-2021;"Agricultural and Biological Sciences (miscellaneous) (Q2); Biochemistry (Q3); Developmental Biology (Q4); Physiology (Q4)"
734;21929;Sciences des Aliments;journal;02408813;0.348;Q2;28;36;159;914;76;159;0.38;25.39;France;Western Europe;Lavoisier;1989, 1996-2008, 2010-2011;Food Science (Q2)
735;15435;Journal of Consciousness Studies;journal;20512201, 13558250;0.346;Q3;67;70;205;2638;168;182;0.64;37.69;United Kingdom;Western Europe;Imprint Academic;1996-2021;"Philosophy (Q1); Psychology (miscellaneous) (Q2); Artificial Intelligence (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
736;21745;Biochemical Genetics;journal;00062928, 15734927;0.345;Q3;43;40;108;1136;72;107;0.67;28.4;United States;Northern America;Springer New York;1967-2021;"Medicine (miscellaneous) (Q2); Biochemistry (Q3); Ecology, Evolution, Behavior and Systematics (Q3); Genetics (Q4); Molecular Biology (Q4)"
737;32955;Australian Journal of Dairy Technology;journal;00049433;0.344;Q2;40;40;212;1109;124;212;0.57;27.73;Australia;Pacific Region;Dairy Industry Association of Australia;1973, 1981, 1986, 1989, 1993-1994, 1996-2010;"Industrial and Manufacturing Engineering (Q1); Food Science (Q2)"
738;20995;Journal of the Lepidopterists' Society;journal;00240966;0.344;Q3;21;29;72;722;28;72;0.3;24.9;United States;Northern America;Lepidopterists' Society;1989-2021;"Ecology (Q2); Animal Science and Zoology (Q3)"
739;12923;Odonatologica;journal;03750183;0.344;Q3;24;33;102;732;105;102;1.06;22.18;Netherlands;Western Europe;Societas Internationalis Odonatologica;1996-2021;Insect Science (Q3)
740;24137;Amphibia - Reptilia;journal;01735373, 15685381;0.343;Q3;47;54;128;1410;73;125;0.44;26.11;Netherlands;Western Europe;Brill Academic Publishers;1980-2021;"Animal Science and Zoology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
741;23444;Journal of Animal Physiology and Animal Nutrition;journal;14390396, 09312439;0.343;Q3;58;48;146;1322;115;145;0.88;27.54;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1983, 1986-2021;"Animal Science and Zoology (Q3); Food Animals (Q3)"
742;38688;Journal of Agricultural Safety and Health;journal;10747583;0.342;Q2;34;26;81;635;55;70;0.63;24.42;United States;Northern America;American Society of Agricultural and Biological Engineers;1997-2021;"Agricultural and Biological Sciences (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2); Safety, Risk, Reliability and Quality (Q2)"
743;13350;Alcheringa;journal;03115518, 17520754;0.34;Q3;34;28;96;1656;52;96;0.36;59.14;United Kingdom;Western Europe;Taylor and Francis Ltd.;1975-2021;"Ecology, Evolution, Behavior and Systematics (Q3); Paleontology (Q3)"
744;24819;Natural Product Research;journal;14786427, 14786419;0.34;Q3;58;86;212;1478;132;212;0.62;17.19;United Kingdom;Western Europe;Taylor and Francis Ltd.;2003-2021;"Analytical Chemistry (Q3); Biochemistry (Q3); Organic Chemistry (Q3); Plant Science (Q3)"
745;28128;World Review of Nutrition and Dietetics;journal;16623975, 00842230;0.34;Q2;40;12;84;1238;101;84;1.75;103.17;Switzerland;Western Europe;S. Karger AG;1959-1961, 1964-1966, 1968-2001, 2003-2005, 2007-2021;"Food Science (Q2); Nutrition and Dietetics (Q3)"
746;20556;Italian Journal of Food Science;journal;11201770;0.339;Q3;35;43;132;1109;77;132;0.45;25.79;Singapore;Asiatic Region;Codon Publications;1996-2021;Food Science (Q3)
747;19450;Journal of Health, Population and Nutrition;journal;16060997;0.339;Q2;64;55;147;1293;123;122;0.76;23.51;United Kingdom;Western Europe;BioMed Central Ltd.;2000-2021;"Food Science (Q2); Public Health, Environmental and Occupational Health (Q2); Health, Toxicology and Mutagenesis (Q3)"
748;21017;Bird Conservation International;journal;09592709, 14740001;0.338;Q3;45;34;69;1261;42;69;0.49;37.09;United Kingdom;Western Europe;Cambridge University Press;1991-2021;"Ecology (Q2); Animal Science and Zoology (Q3); Nature and Landscape Conservation (Q3)"
749;17465;Community Ecology;journal;15858553, 15882756;0.338;Q3;32;24;72;988;60;67;0.85;41.17;Hungary;Eastern Europe;Akademiai Kiado;2000-2021;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q3)"
750;16706;Annales Botanici Fennici;journal;00033847;0.336;Q3;37;55;114;1355;60;114;0.55;24.64;Finland;Western Europe;Finnish Zoological and Botanical Publishing Board;1973, 1975, 1977-2021;"Ecology, Evolution, Behavior and Systematics (Q3); Plant Science (Q3)"
751;23362;Raffles Bulletin of Zoology;journal;02172445;0.336;Q3;40;58;142;1745;54;141;0.42;30.09;Singapore;Asiatic Region;National University of Singapore;1996-2021;Ecology, Evolution, Behavior and Systematics (Q3)
752;12575;Food and Nutrition Bulletin;journal;03795721, 15648265;0.334;Q3;78;58;247;1526;133;240;0.59;26.31;United States;Northern America;SAGE Publications Inc.;1982-2021;"Geography, Planning and Development (Q2); Food Science (Q3); Nutrition and Dietetics (Q3)"
753;24737;Polish Journal of Ecology;journal;15052249;0.334;Q3;30;54;125;1801;70;123;0.53;33.35;Poland;Eastern Europe;Polish Academy of Sciences;1996, 1998-2021;"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
754;4400151710;Wilson Journal of Ornithology;journal;15594491;0.333;Q3;44;61;238;1511;82;238;0.29;24.77;United States;Northern America;Wilson Ornithological Society;2006-2020;"Animal Science and Zoology (Q3); Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
755;20957;Acta Ornithologica;journal;00016454;0.332;Q3;32;24;59;770;35;59;0.67;32.08;Poland;Eastern Europe;Polish Academy of Sciences;1981, 1983-1989, 1991-2021;Animal Science and Zoology (Q3)
756;98012;International Journal of Dairy Technology;journal;14710307, 1364727X;0.332;Q3;56;29;101;1178;82;99;0.81;40.62;United States;Northern America;Wiley-Blackwell;1947-1995, 1997-1998, 2000-2021;"Process Chemistry and Technology (Q2); Bioengineering (Q3); Food Science (Q3)"
757;145301;Urban Forestry and Urban Greening;journal;16188667;0.332;Q2;87;11;28;350;8;27;0.29;31.82;Germany;Western Europe;Urban und Fischer Verlag GmbH und Co. KG;2002-2021;"Forestry (Q2); Ecology (Q3); Soil Science (Q3)"
758;24565;Zoological Studies;journal;10215506;0.332;Q3;46;72;137;3033;89;137;0.63;42.13;Taiwan;Asiatic Region;Biodiversity Research Center, Academia Sinica;1994-2021;Animal Science and Zoology (Q3)
759;37303;Zuchtungskunde;journal;00445401;0.332;Q3;16;41;117;801;54;115;0.44;19.54;Germany;Western Europe;Verlag Eugen Ulmer;1977, 1996-2020;"Animal Science and Zoology (Q3); Food Animals (Q4)"
760;4500151511;African Journal of Herpetology;journal;21564574, 21533660;0.331;Q3;19;17;36;694;20;36;0.67;40.82;United Kingdom;Western Europe;Taylor and Francis Ltd.;1996-2000, 2002-2003, 2005-2021;"Animal Science and Zoology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
761;20619;Journal of Muscle Foods;journal;10460756, 17454573;0.331;Q3;37;20;74;536;32;71;0.51;26.8;United States;Northern America;Wiley-Blackwell Publishing Ltd;1990-2010;Food Science (Q3)
762;12000154479;Phytopathologia Mediterranea;journal;00319465, 15932095;0.331;Q3;51;50;130;1437;78;129;0.35;28.74;Italy;Western Europe;Firenze University Press;2000-2021;"Agronomy and Crop Science (Q3); Horticulture (Q3); Plant Science (Q3)"
763;97492;Archives Animal Breeding;journal;00039438, 23639822;0.328;Q3;31;112;363;2507;124;363;0.37;22.38;Germany;Western Europe;Forschungsinstitut fuer die Biologie Landwirtschaftlicher Nutztiere;1999-2021;"Agronomy and Crop Science (Q3); Animal Science and Zoology (Q3); Plant Science (Q3); Food Animals (Q4); Genetics (Q4)"
764;29535;Journal of Freshwater Ecology;journal;02705060;0.328;Q3;37;86;228;2190;107;227;0.41;25.47;United Kingdom;Western Europe;Taylor and Francis Ltd.;1981-2021;"Aquatic Science (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
765;13561;Revista Chilena de Historia Natural;journal;0716078X, 07176317;0.327;Q2;40;55;123;2771;73;122;0.59;50.38;Chile;Latin America;Sociedad de Biologia de Chile;2002-2021;"Agricultural and Biological Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
766;22822;International Forestry Review;journal;14655489;0.326;Q2;52;34;106;996;40;106;0.34;29.29;United Kingdom;Western Europe;Commonwealth Forestry Association;1999-2021;"Forestry (Q2); Geography, Planning and Development (Q2); Ecology (Q3)"
767;19944;Novon;journal;10553177;0.325;Q3;25;94;287;1016;70;287;0.26;10.81;United States;Northern America;Missouri Botanical Garden;1994-2021;"Ecology, Evolution, Behavior and Systematics (Q3); Plant Science (Q3)"
768;54469;Journal of Applied Poultry Research;journal;15370437, 10566171;0.324;Q3;67;92;209;2368;104;209;0.49;25.74;United States;Northern America;Elsevier Inc.;1992-2021;Animal Science and Zoology (Q3)
769;29941;Advances in nutritional research;journal;01499483;0.32;Q3;11;0;19;0;21;19;0;0;United States;Northern America;Springer Verlag;1982-1985, 1990, 1994, 2001;"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2); Food Science (Q3)"
770;21384;Comparative Parasitology;journal;15252647;0.32;Q3;31;45;116;1086;69;115;0.46;24.13;United States;Northern America;Helminthological Society of Washington;1996-2021;"Ecology, Evolution, Behavior and Systematics (Q3); Parasitology (Q3)"
771;22892;Journal of Tropical Forest Science;journal;01281283;0.32;Q2;34;55;182;937;43;173;0.18;17.04;Malaysia;Asiatic Region;Forest Research Institute Malaysia;1988, 1993-2021;Forestry (Q2)
772;21100305327;Austral Entomology;journal;2052174X, 20521758;0.318;Q3;41;47;153;1757;88;153;0.59;37.38;United States;Northern America;"John Wiley &amp; Sons Inc.";2014-2021;"Agronomy and Crop Science (Q3); Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q3); Insect Science (Q3)"
773;23312;Pedosphere;journal;10020160;0.318;Q3;69;69;140;1627;136;140;1.16;23.58;China;Asiatic Region;Institute of Soil Science;1996-2021;Soil Science (Q3)
774;23201;Food Science and Technology Research;journal;13446606;0.316;Q3;45;91;216;1948;127;216;0.48;21.41;Switzerland;Western Europe;Japanese Society for Food Science and Technology;1999-2021;"Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Marketing (Q2); Biotechnology (Q3); Food Science (Q3)"
775;73666;Potato Research;journal;18714528, 00143065;0.316;Q3;46;14;70;383;23;70;0.09;27.36;Netherlands;Western Europe;Springer Netherlands;1970-2021;"Agronomy and Crop Science (Q3); Food Science (Q3)"
776;29608;Journal of Limnology;journal;11295767;0.315;Q3;47;34;110;1508;72;110;0.59;44.35;Italy;Western Europe;PagePress Publications;1997-2021;"Water Science and Technology (Q2); Aquatic Science (Q3); Ecology (Q3)"
777;22877;Journal of Sustainable Forestry;journal;1540756X, 10549811;0.315;Q2;33;46;131;1558;33;131;0.24;33.87;United Kingdom;Western Europe;Taylor and Francis Ltd.;1992-2021;"Forestry (Q2); Geography, Planning and Development (Q2); Management, Monitoring, Policy and Law (Q2); Renewable Energy, Sustainability and the Environment (Q2); Food Science (Q3)"
778;23028;New Zealand Journal of Forestry Science;journal;11795395, 00480134;0.315;Q2;32;23;75;682;27;75;0.18;29.65;Switzerland;Western Europe;Scion Publishing;1979, 1981, 1983-2021;"Chemical Engineering (miscellaneous) (Q2); Forestry (Q2); Ecology (Q3); Plant Science (Q3)"
779;16536;Phytocoenologia;journal;23637153, 0340269X;0.315;Q3;36;19;76;1376;49;76;0.57;72.42;Germany;Western Europe;Gebruder Borntraeger Verlagsbuchhandlung;1987, 1989, 1996-2021;Plant Science (Q3)
780;18839;Productions Animales;journal;11525428, 09900632;0.315;Q3;33;57;99;1852;60;98;0.48;32.49;France;Western Europe;Institut National De La Recherche Agronomique;1996-2017;Animal Science and Zoology (Q3)
781;14617;Yantu Lixue/Rock and Soil Mechanics;journal;10007598;0.315;Q3;53;434;296;3764;52;296;0.14;8.67;China;Asiatic Region;Academia Sinica;1998-2021;"Civil and Structural Engineering (Q2); Geotechnical Engineering and Engineering Geology (Q2); Soil Science (Q3)"
782;98776;Journal of Applied Botany and Food Quality;journal;1439040X, 16139216;0.314;Q3;41;33;102;907;49;102;0.45;27.48;Germany;Western Europe;Julius Kuhn-Institut Federal Research Center for Cultivated Plants;2004-2021;"Food Science (Q3); Plant Science (Q3)"
783;16570;Phytoprotection;journal;00319511;0.314;Q3;21;18;43;420;19;43;0.23;23.33;Canada;Northern America;Phytoprotection, IRDA;1993-1994, 1996-2010, 2015;Plant Science (Q3)
784;33461;Soil Science and Plant Nutrition;journal;00380768, 17470765;0.314;Q3;65;163;310;4599;192;310;0.56;28.21;United Kingdom;Western Europe;Taylor and Francis Ltd.;1955-2021;"Plant Science (Q3); Soil Science (Q3)"
785;87707;Biology and Environment;journal;07917945;0.313;Q2;29;21;74;826;38;73;0.4;39.33;Ireland;Western Europe;Royal Irish Academy;1993, 1995-2021;"Agricultural and Biological Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
786;18589;Bulletin of the Geobotanical Institute ETH;journal;14206803;0.313;Q3;10;0;33;0;12;30;0.23;0;Switzerland;Western Europe;Eidgenossischen Technischen Hochschule Zurich;1999-2003;"Environmental Science (miscellaneous) (Q2); Ecology (Q3); Plant Science (Q3)"
787;22655;Mammalian Biology;journal;16165047, 16181476;0.313;Q3;47;48;178;1260;69;178;0.48;26.25;Germany;Western Europe;Urban und Fischer Verlag Jena;2001-2021;"Animal Science and Zoology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
788;19400157007;Microbes and Environments;journal;13426311, 13474405;0.312;Q3;55;41;97;1464;64;97;0.66;35.71;Japan;Asiatic Region;Japanese Society Of Microbial Ecology;1996-2021;"Medicine (miscellaneous) (Q2); Ecology, Evolution, Behavior and Systematics (Q3); Plant Science (Q3); Soil Science (Q3)"
789;29571;Journal of Biological Education;journal;00219266, 21576009;0.31;Q2;42;38;97;389;31;88;0.28;10.24;United Kingdom;Western Europe;Taylor and Francis Ltd.;1967-2009, 2011-2021;"Agricultural and Biological Sciences (miscellaneous) (Q2); Education (Q2)"
790;69489;Acta Arachnologica;journal;00015202;0.309;Q3;15;18;49;255;22;49;0.39;14.17;Japan;Asiatic Region;Arachnological Society of Japan;1936-1942, 1944, 1947-1955, 1957-1961, 1963-1978, 1980-2021;Ecology, Evolution, Behavior and Systematics (Q3)
791;26775;Acta Oceanologica Sinica;journal;18691099, 0253505X;0.309;Q3;30;75;167;1467;53;167;0.31;19.56;China;Asiatic Region;Springer Verlag;1985-1993, 1996-2021;"Oceanography (Q2); Aquatic Science (Q3)"
792;29570;Limnologica;journal;18735851, 00759511;0.309;Q3;50;44;90;1438;60;90;0.66;32.68;Germany;Western Europe;Urban und Fischer Verlag Jena;1974, 1980, 1994-2021;Aquatic Science (Q3)
793;24633;Archive of Fishery and Marine Research;journal;09441921;0.308;Q3;26;0;39;0;17;39;0.38;0;Netherlands;Western Europe;Elsevier BV;1994-2003;Aquatic Science (Q3)
794;4700151601;Botanical Studies;journal;1817406X;0.308;Q3;54;42;124;1431;83;124;0.68;34.07;Switzerland;Western Europe;Springer International Publishing AG;2006-2021;Plant Science (Q3)
795;19750;Coleopterists Bulletin;journal;0010065X;0.307;Q3;25;69;142;1154;36;142;0.26;16.72;United States;Northern America;Coleopterists Society;1988-2021;Insect Science (Q3)
796;19700186870;Alpine Botany;journal;1664221X, 16642201;0.306;Q3;30;15;38;313;14;38;0.17;20.87;Switzerland;Western Europe;Birkhauser Verlag Basel;2011-2021;"Ecology, Evolution, Behavior and Systematics (Q3); Plant Science (Q3)"
797;20590;Journal of Food Processing and Preservation;journal;01458892, 17454549;0.306;Q3;51;33;95;809;44;95;0.39;24.52;United States;Northern America;Wiley-Blackwell;1977-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3); Food Science (Q3)"
798;17908;Zeitschrift fur Pflanzenkrankheiten und Pflanzenschutz;journal;03408159;0.306;Q3;34;62;185;1675;103;185;0.48;27.02;Germany;Western Europe;Verlag Eugen Ulmer;1975-1978, 1980, 1983, 1986-2005;Plant Science (Q3)
799;18508;Cytologia;journal;00114545;0.305;Q3;28;68;189;1541;81;189;0.34;22.66;Japan;Asiatic Region;Japan Mendel Society;1929-1944, 1947, 1949-2021;"Animal Science and Zoology (Q3); Plant Science (Q3); Cell Biology (Q4); Genetics (Q4)"
800;40377;Journal of Applied Animal Welfare Science;journal;15327604, 10888705;0.305;Q3;44;28;55;593;33;50;0.6;21.18;United States;Northern America;Taylor and Francis Ltd.;2002-2021;"Animal Science and Zoology (Q3); Veterinary (miscellaneous) (Q3)"
801;19374;AAPS PharmSciTech;journal;15309932;0.303;Q3;101;73;147;1543;136;139;0.98;21.14;Switzerland;Western Europe;Springer International Publishing AG;2000-2021;"Medicine (miscellaneous) (Q2); Pharmaceutical Science (Q2); Agronomy and Crop Science (Q3); Drug Discovery (Q3); Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q3); Aquatic Science (Q4)"
802;16515;Photosynthetica;journal;03003604, 15739058;0.303;Q3;74;91;302;3542;296;301;0.91;38.92;Czech Republic;Eastern Europe;Institute of Experimental Botany, ASCR;1979, 1981, 1983, 1985, 1988-1989, 1993-2021;"Plant Science (Q3); Physiology (Q4)"
803;36442;Biological Agriculture and Horticulture;journal;01448765, 21650616;0.301;Q3;33;20;85;639;31;85;0.3;31.95;United Kingdom;Western Europe;Taylor and Francis Ltd.;1982-2021;"Agronomy and Crop Science (Q3); Horticulture (Q3)"
804;33410;Phytoparasitica;journal;03342123;0.3;Q3;47;66;167;1385;82;153;0.48;20.98;Netherlands;Western Europe;Springer Netherlands;1973-2021;"Insect Science (Q3); Plant Science (Q3)"
805;35539;New Zealand Journal of Crop and Horticultural Science;journal;01140671;0.299;Q3;40;47;111;1117;47;109;0.44;23.77;United Kingdom;Western Europe;Taylor and Francis Ltd.;1989-2021;"Agronomy and Crop Science (Q3); Horticulture (Q3)"
