Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (1999);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
106;23916;Environmental Pollution;journal;02697491, 18736424;1.028;Q1;194;156;622;5345;782;617;1.10;34,26;United Kingdom;Elsevier Ltd.;1970-1980, 1986-ongoing;"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Pollution (Q1); Toxicology (Q1)"
107;24657;Chemosphere;journal;00456535;1.022;Q2;212;534;1420;12131;1842;1408;1.27;22,72;United Kingdom;Elsevier Ltd.;1972-ongoing;"Chemistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Environmental Chemistry (Q2)"
108;20328;Ecoscience;journal;11956860;1.02;Q1;63;67;188;3269;257;188;1.25;48,79;United Kingdom;Taylor & Francis;1994-ongoing;"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q2)"
109;18900;Journal of Transport Economics and Policy;journal;00225258;1.016;Q1;48;20;63;508;34;63;0.39;25,40;United Kingdom;University of Bath;1982-1990, 1994-ongoing;"Management, Monitoring, Policy and Law (Q1); Transportation (Q1); Economics and Econometrics (Q2)"
110;21431;Indoor Air;journal;09056947, 16000668;1.011;Q1;88;33;85;110;95;85;1.19;3,33;Denmark;Munksgaard International Publishers;1991-ongoing;"Building and Construction (Q1); Environmental Engineering (Q1); Public Health, Environmental and Occupational Health (Q1)"
111;22606;Excellence in Ecology;journal;09322205;1.003;Q1;9;0;6;0;6;4;1.50;0,00;Germany;Ecology Institute;1997-1998, 2000, 2003-2005, 2010-2013, 2017-ongoing;"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q2)"
112;5000159300;Austral Ecology;journal;14429985;0.9990000000000001;Q1;77;62;163;3564;217;163;1.30;57,48;United Kingdom;Blackwell Publishing Inc.;1981, 1996-ongoing;"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q2)"
113;25720;Forest Ecology and Management;journal;03781127;0.998;Q1;152;284;789;10513;880;786;1.00;37,02;Netherlands;Elsevier BV;1909, 1976, 1978-ongoing;"Forestry (Q1); Management, Monitoring, Policy and Law (Q1); Nature and Landscape Conservation (Q1)"
114;21469;Bird Study;journal;00063657;0.988;Q1;45;81;122;2390;140;119;1.01;29,51;United Kingdom;Taylor & Francis;1954-ongoing;"Nature and Landscape Conservation (Q1); Ecology, Evolution, Behavior and Systematics (Q2)"
115;24505;Wildlife Society Bulletin;journal;00917648, 19385463;0.9790000000000001;Q1;76;162;348;4320;314;344;0.69;26,67;United States;Wiley-Blackwell;1979-1980, 1983-2006, 2011-ongoing;Nature and Landscape Conservation (Q1)
116;16599;Plant Ecology;journal;13850237, 15735052;0.976;Q1;92;128;353;5795;434;350;1.13;45,27;Netherlands;Kluwer Academic Publishers;1986, 1996-ongoing;"Ecology (Q1); Plant Science (Q1)"
117;12883;New Zealand Journal of Ecology;journal;01106465;0.97;Q1;42;35;68;877;78;68;1.00;25,06;New Zealand;New Zealand Ecological Society, Inc.;1980, 1982-ongoing;"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q2)"
118;15143;Regional Studies;journal;13600591, 00343404;0.965;Q1;105;79;225;2908;254;225;1.17;36,81;United Kingdom;Carfax Publishing Ltd.;1967-ongoing;"Environmental Science (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1)"
119;13933;Journal of Regional Science;journal;14679787, 00224146;0.9520000000000001;Q1;67;31;91;944;71;91;0.66;30,45;United Kingdom;Blackwell Publishing Inc.;1958-ongoing;"Development (Q1); Environmental Science (miscellaneous) (Q1)"
120;13374;Health Physics;journal;00179078;0.937;Q1;64;240;697;2005;520;587;0.97;8,35;United States;Lippincott Williams & Wilkins Ltd.;1958-ongoing;"Health, Toxicology and Mutagenesis (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Epidemiology (Q2)"
121;29269;Journal of Biogeography;journal;13652699, 03050270;0.937;Q1;141;100;216;5874;334;213;1.37;58,74;United Kingdom;Blackwell Publishing Inc.;1974, 1979-ongoing;"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q2)"
122;4800154008;Mutation Research - Fundamental and Molecular Mechanisms of Mutagenesis;journal;13861964;0.929;Q1;149;259;864;9644;1950;846;2.19;37,24;Netherlands;Elsevier BV;1964-ongoing;"Health, Toxicology and Mutagenesis (Q1); Genetics (Q2); Molecular Biology (Q3)"
123;13272;Environment and Planning A;journal;0308518X;0.9229999999999999;Q1;112;116;335;5490;369;333;1.07;47,33;United Kingdom;SAGE Publications Inc.;1973-ongoing;"Environmental Science (miscellaneous) (Q1); Geography, Planning and Development (Q1)"
124;21527;Environmental Reviews;journal;12086053, 11818700;0.9129999999999999;Q1;59;12;42;1305;58;41;0.88;108,75;Canada;NRC Research Press;1993-ongoing;Environmental Science (miscellaneous) (Q1)
125;5400152636;Fundamental and Applied Limnology;journal;18639135;0.912;Q1;56;84;266;3632;305;266;1.07;43,24;Germany;E. Schweizerbart'sche Verlagsbuchhandlung;2007-ongoing;"Ecology (Q1); Aquatic Science (Q2); Ecology, Evolution, Behavior and Systematics (Q2)"
126;21003;Environmental Health Perspectives;journal;00916765;0.91;Q1;249;402;1370;13421;2747;1211;1.98;33,39;United States;US Department of Health and Human Services;1972-ongoing;"Health, Toxicology and Mutagenesis (Q1); Public Health, Environmental and Occupational Health (Q1)"
127;25259;Restoration Ecology;journal;1526100X, 10612971;0.9009999999999999;Q1;90;41;129;1719;164;129;1.13;41,93;United Kingdom;Blackwell Publishing Inc.;1993-ongoing;"Ecology (Q1); Nature and Landscape Conservation (Q1); Ecology, Evolution, Behavior and Systematics (Q2)"
128;25349;Science of the Total Environment;journal;00489697;0.897;Q1;205;412;1100;11214;1257;1087;1.19;27,22;Netherlands;Elsevier BV;1972-ongoing;"Environmental Engineering (Q1); Pollution (Q1); Waste Management and Disposal (Q1); Environmental Chemistry (Q2)"
129;23274;Ecological Modelling;journal;03043800;0.8959999999999999;Q1;139;200;641;7611;691;629;1.06;38,06;Netherlands;Elsevier BV;1975-ongoing;Ecological Modeling (Q1)
130;17808;Trees - Structure and Function;journal;09311890;0.887;Q1;77;34;178;1356;256;177;1.27;39,88;Germany;Springer Verlag;1986-ongoing;"Ecology (Q1); Forestry (Q1); Plant Science (Q1); Physiology (Q2)"
131;19376;Water Science and Technology;book series;02731223;0.885;Q1;124;755;2440;9909;2099;2368;0.91;13,12;United Kingdom;International Water Association Publishing;1970, 1980-ongoing;"Environmental Engineering (Q1); Water Science and Technology (Q1)"
132;75922;Research Paper - University of Oxford, School of Geography;journal;03058190;0.882;Q1;2;0;2;0;2;2;1.00;0,00;United Kingdom;University of Oxford, School of Geography;1984-1987, 1989-1995, 1997;"Earth and Planetary Sciences (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1)"
133;17180;Animal Conservation;journal;13679430, 14691795;0.878;Q1;76;37;35;1604;50;35;1.43;43,35;United States;Wiley-Blackwell;1998-ongoing;"Ecology (Q1); Nature and Landscape Conservation (Q1)"
134;25711;Biodegradation;journal;09239820, 15729729;0.878;Q1;71;45;145;1516;187;141;0.80;33,69;Netherlands;Kluwer Academic Publishers;1990-ongoing;"Bioengineering (Q1); Environmental Engineering (Q1); Pollution (Q1); Environmental Chemistry (Q2); Microbiology (Q2)"
135;13838;Housing Policy Debate;journal;10511482;0.861;Q1;59;28;91;1101;120;91;1.30;39,32;United Kingdom;Taylor & Francis;1990-2008, 2010-ongoing;"Development (Q1); Management, Monitoring, Policy and Law (Q1); Urban Studies (Q1)"
136;25075;Ecotoxicology;journal;09639292, 15733017;0.8590000000000001;Q1;81;41;89;1581;112;87;1.07;38,56;Netherlands;Kluwer Academic Publishers;1992-ongoing;"Health, Toxicology and Mutagenesis (Q1); Management, Monitoring, Policy and Law (Q1); Medicine (miscellaneous) (Q1); Toxicology (Q1)"
137;23355;Journal of Environmental Engineering, ASCE;journal;07339372;0.8590000000000001;Q1;85;146;636;3378;584;610;1.10;23,14;United States;American Society of Civil Engineers;1973-ongoing;"Civil and Structural Engineering (Q1); Environmental Engineering (Q1); Environmental Science (miscellaneous) (Q1); Environmental Chemistry (Q2)"
138;26814;Coastal Management;journal;08920753;0.857;Q1;43;20;62;575;63;62;0.86;28,75;United Kingdom;Taylor & Francis;1987-ongoing;"Environmental Science (miscellaneous) (Q1); Environmental Chemistry (Q2)"
139;24499;Wildlife Research;journal;10353712;0.852;Q1;58;68;187;2432;175;184;0.86;35,76;Australia;Commonwealth Scientific and Industrial Research Organization Publishing;1991-ongoing;"Management, Monitoring, Policy and Law (Q1); Ecology, Evolution, Behavior and Systematics (Q2)"
140;23412;Journal of AOAC International;journal;10603271;0.8440000000000001;Q2;79;194;502;4291;681;502;1.33;22,12;United States;AOAC International;1993-ongoing;"Agronomy and Crop Science (Q1); Food Science (Q1); Pharmacology (Q1); Analytical Chemistry (Q2); Environmental Chemistry (Q2)"
141;19718;Geomicrobiology Journal;journal;01490451, 15210529;0.8420000000000001;Q1;69;25;44;1008;62;41;1.51;40,32;United Kingdom;Taylor & Francis;1978-1981, 1983-ongoing;"Earth and Planetary Sciences (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1); Environmental Chemistry (Q2); Microbiology (Q2)"
142;12167;Marine Ecology;journal;01739565, 14390485;0.8220000000000001;Q1;51;20;91;982;84;91;0.57;49,10;United Kingdom;Blackwell Publishing Inc.;1979-ongoing;"Ecology (Q1); Aquatic Science (Q2); Ecology, Evolution, Behavior and Systematics (Q2)"
143;23918;Environmental Science and Pollution Research;journal;09441344;0.82;Q1;82;49;117;921;118;110;1.42;18,80;Germany;Springer Verlag;1994-ongoing;"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Pollution (Q1); Environmental Chemistry (Q2)"
144;24615;Applied Geochemistry;journal;08832927;0.816;Q1;114;76;254;2863;272;251;1.05;37,67;United Kingdom;Elsevier Ltd.;1986-ongoing;"Pollution (Q1); Environmental Chemistry (Q2); Geochemistry and Petrology (Q2)"
145;26599;European Urban and Regional Studies;journal;09697764;0.8109999999999999;Q1;54;35;74;1209;70;71;1.15;34,54;United States;SAGE Publications;1994-ongoing;"Environmental Science (miscellaneous) (Q1); Urban Studies (Q1)"
146;21841;Food Additives and Contaminants;journal;0265203X, 14645122;0.802;Q1;90;68;330;1427;388;321;1.02;20,99;United Kingdom;Taylor & Francis;1984-2008;"Chemistry (miscellaneous) (Q1); Food Science (Q1); Health, Toxicology and Mutagenesis (Q1); Public Health, Environmental and Occupational Health (Q1); Toxicology (Q1)"
147;92981;Field Analytical Chemistry and Technology;journal;1086900X;0.8;Q1;32;33;75;682;90;75;1.05;20,67;United States;John Wiley & Sons Inc.;1996-2001;"Environmental Science (miscellaneous) (Q1); Instrumentation (Q1); Analytical Chemistry (Q2); Environmental Chemistry (Q2)"
148;38084;AGSO Journal of Australian Geology and Geophysics;journal;13201271, 14400952;0.7959999999999999;Q1;22;0;65;0;54;65;0.58;0,00;United Kingdom;Taylor & Francis;1993-1998;"Earth and Planetary Sciences (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1)"
149;27846;Marine and Freshwater Research;journal;13231650;0.795;Q1;78;102;358;4455;335;356;0.66;43,68;Australia;Commonwealth Scientific and Industrial Research Organization Publishing;1974-1975, 1977-1980, 1982-1986, 1995-ongoing;"Ecology (Q1); Oceanography (Q1); Aquatic Science (Q2); Ecology, Evolution, Behavior and Systematics (Q2)"
150;13192;Radioprotection;journal;00338451;0.7909999999999999;Q1;14;20;73;493;22;59;0.33;24,65;France;EDP Sciences;1977-1981, 1988-1989, 1993, 1996-ongoing;"Health, Toxicology and Mutagenesis (Q1); Nuclear Energy and Engineering (Q1); Public Health, Environmental and Occupational Health (Q1); Renewable Energy, Sustainability and the Environment (Q1); Safety, Risk, Reliability and Quality (Q1); Waste Management and Disposal (Q1)"
151;25822;Society and Natural Resources;journal;08941920, 15210723;0.79;Q1;77;50;142;1946;138;141;0.99;38,92;United Kingdom;Taylor & Francis;1988-ongoing;"Development (Q1); Environmental Science (miscellaneous) (Q1); Sociology and Political Science (Q1)"
152;19375;Water S.A.;journal;18167950, 03784738;0.79;Q1;53;65;149;1638;113;149;0.63;25,20;South Africa;Water Research Commission;1976-ongoing;"Management, Monitoring, Policy and Law (Q1); Waste Management and Disposal (Q1); Water Science and Technology (Q1); Applied Microbiology and Biotechnology (Q2)"
153;22762;Policy and Politics;journal;03055736, 14708442;0.7879999999999999;Q1;45;33;76;1310;79;76;0.94;39,70;United Kingdom;The Policy Press;1979-ongoing;"Management, Monitoring, Policy and Law (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
154;25917;Journal of Polymers and the Environment;journal;15728900, 15662543;0.787;Q1;64;24;79;507;80;79;0.92;21,13;United States;Kluwer Academic/Plenum Publishers;1998-ongoing;"Environmental Engineering (Q1); Polymers and Plastics (Q1); Materials Chemistry (Q2)"
155;13626;Sarsia;journal;00364827, 15031128;0.7859999999999999;Q1;37;39;118;1496;104;118;0.74;38,36;United Kingdom;Taylor & Francis;1979, 1981-1983, 1993-2004;"Ecology (Q1); Aquatic Science (Q2)"
156;12300154714;Botany;journal;19162790, 19162804;0.7829999999999999;Q1;79;200;694;7751;825;690;1.08;38,76;Canada;National Research Council Canada;2008-ongoing;"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q2); Plant Science (Q2)"
157;23895;Critical Reviews in Environmental Science and Technology;journal;10643389;0.775;Q1;88;9;57;1570;67;57;0.73;174,44;United Kingdom;Taylor & Francis;1993-ongoing;"Environmental Engineering (Q1); Pollution (Q1); Waste Management and Disposal (Q1); Water Science and Technology (Q1)"
158;12760;Fisheries;journal;03632415, 15488446;0.773;Q2;71;31;141;1147;133;133;0.78;37,00;United Kingdom;Taylor & Francis;1976-ongoing;"Aquatic Science (Q2); Nature and Landscape Conservation (Q2)"
159;16284;Journal of Hydrologic Engineering - ASCE;journal;10840699;0.77;Q1;76;53;92;1068;77;92;0.67;20,15;United States;American Society of Civil Engineers;1996-ongoing;"Civil and Structural Engineering (Q1); Environmental Science (miscellaneous) (Q1); Water Science and Technology (Q1); Environmental Chemistry (Q2)"
160;17536;Journal of Water Supply: Research and Technology - AQUA;journal;16053974, 16069935;0.768;Q1;44;35;112;511;53;111;0.38;14,60;United Kingdom;International Water Association Publishing;1985, 1989, 1992, 1994, 1996-ongoing;"Environmental Engineering (Q1); Water Science and Technology (Q1); Health, Toxicology and Mutagenesis (Q2)"
161;65240;Global Atmosphere and Ocean System;journal;10236732;0.764;Q2;17;3;41;107;31;41;0.50;35,67;United Kingdom;Taylor & Francis;1996-2003;"Oceanography (Q1); Global and Planetary Change (Q2)"
162;12282;Journal of Social Policy;journal;14697823, 00472794;0.7609999999999999;Q1;57;24;53;1068;57;53;1.37;44,50;United Kingdom;Cambridge University Press;1976, 1978-1984, 1986-ongoing;"Management, Monitoring, Policy and Law (Q1); Public Administration (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q1)"
163;24554;Water, Air, and Soil Pollution;journal;00496979, 15732932;0.759;Q1;100;245;747;8538;744;730;1.07;34,85;Netherlands;Kluwer Academic Publishers;1971-ongoing;"Ecological Modeling (Q1); Environmental Engineering (Q1); Pollution (Q1); Water Science and Technology (Q1); Environmental Chemistry (Q2)"
164;31617;Journal of Soils and Water Conservation;journal;00224561;0.758;Q1;66;49;183;1478;152;172;0.71;30,16;United States;Soil and Water Conservation Society;1973-ongoing;"Agronomy and Crop Science (Q1); Water Science and Technology (Q1); Nature and Landscape Conservation (Q2); Soil Science (Q2)"
165;24563;Water Environment Research;journal;10614303;0.7559999999999999;Q1;64;143;399;11547;453;385;1.16;80,75;United States;Water Environment Federation;1992-ongoing;"Pollution (Q1); Waste Management and Disposal (Q1); Water Science and Technology (Q1); Ecological Modeling (Q2); Environmental Chemistry (Q2)"
166;21504;Experimental and Applied Acarology;journal;01688162, 15729702;0.755;Q2;60;78;171;2510;201;170;1.13;32,18;Netherlands;Kluwer Academic Publishers;1985-ongoing;"Medicine (miscellaneous) (Q1); Ecology (Q2); Insect Science (Q2)"
167;24012;International Journal of Environmental Analytical Chemistry;journal;10290397, 03067319;0.747;Q1;38;76;255;1891;264;252;0.76;24,88;Switzerland;Gordon and Breach Science Publishers;1971-ongoing;"Pollution (Q1); Public Health, Environmental and Occupational Health (Q1); Waste Management and Disposal (Q1); Water Science and Technology (Q1); Analytical Chemistry (Q2); Environmental Chemistry (Q2); Health, Toxicology and Mutagenesis (Q2); Soil Science (Q2)"
168;23359;Bioremediation Journal;journal;10889868;0.7440000000000001;Q1;32;31;47;981;53;46;1.15;31,65;United Kingdom;Taylor & Francis;1997-ongoing;Environmental Science (miscellaneous) (Q1)
169;25797;Fieldiana: Geology;journal;00962651;0.7440000000000001;Q1;4;0;5;0;8;5;1.67;0,00;United States;Field Museum;1986-1987, 1989-1997;"Earth and Planetary Sciences (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1)"
170;22704;Ambio;journal;00447447;0.743;Q2;108;121;334;3786;367;333;1.02;31,29;Netherlands;Springer Netherlands;1973-ongoing;"Geography, Planning and Development (Q1); Medicine (miscellaneous) (Q1); Ecology (Q2); Environmental Chemistry (Q2)"
171;25076;Ecotoxicology and Environmental Safety;journal;01476513, 10902414;0.7340000000000001;Q1;110;117;326;3915;430;323;1.38;33,46;United States;Elsevier Inc.;1977-ongoing;"Medicine (miscellaneous) (Q1); Pollution (Q1); Public Health, Environmental and Occupational Health (Q1); Health, Toxicology and Mutagenesis (Q2)"
172;35048;Food Policy;journal;03069192;0.733;Q1;85;45;117;1204;62;106;0.42;26,76;United Kingdom;Elsevier Ltd.;1975-ongoing;"Development (Q1); Food Science (Q1); Management, Monitoring, Policy and Law (Q1); Sociology and Political Science (Q1); Economics and Econometrics (Q2)"
173;18853;Water Resources Management;journal;09204741, 15731650;0.731;Q1;82;42;78;890;42;78;0.62;21,19;Netherlands;Kluwer Academic Publishers;1987-ongoing;"Civil and Structural Engineering (Q1); Water Science and Technology (Q1)"
174;15110;Agriculture, Ecosystems and Environment;journal;01678809;0.728;Q2;151;100;327;5138;343;325;1.04;51,38;Netherlands;Elsevier BV;1983-ongoing;"Animal Science and Zoology (Q1); Agronomy and Crop Science (Q2); Ecology (Q2)"
175;19640;Journal of the American Water Resources Association;journal;1093474X;0.728;Q1;92;134;332;3722;342;330;1.14;27,78;United States;Blackwell Publishing;1967-ongoing;"Earth-Surface Processes (Q1); Water Science and Technology (Q1); Ecology (Q2)"
