Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2001);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
282;13726;Kunststoffe Plast Europe;trade journal;09450084;0.238;Q2;15;318;905;553;98;905;0.1;1.74;Germany;Western Europe;"Carl Hanser Verlag GmbH &amp; Co. KG";1994-2005;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Materials Chemistry (Q3)"
283;28982;Anti-Corrosion Methods and Materials;journal;00035599;0.237;Q2;34;238;753;471;38;728;0.05;1.98;United Kingdom;Western Europe;Emerald Group Publishing Ltd.;1954-2021;"Chemical Engineering (miscellaneous) (Q2); Materials Science (miscellaneous) (Q3)"
284;22180;ACS Symposium Series;book series;19475918, 00976156;0.235;Q2;67;560;1913;17439;1019;1913;0.43;31.14;United States;Northern America;American Chemical Society;1904, 1974-1989, 1996-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
285;12400154727;International Journal of Coal Preparation and Utilization;journal;19392699, 19392702;0.233;Q2;32;3;57;78;20;56;0.28;26;United Kingdom;Western Europe;Routledge;1999-2000, 2003-2021;"Chemical Engineering (miscellaneous) (Q2); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Geotechnical Engineering and Engineering Geology (Q2); Mechanical Engineering (Q2)"
286;11700154632;Proceedings - International Conference on Application of Concurrency to System Design, ACSD;conference and proceedings;15504808;0.232;-;23;24;28;433;14;27;0;18.04;United States;Northern America;;;"Chemical Engineering (miscellaneous); Chemistry (miscellaneous); Engineering (miscellaneous); Materials Science (miscellaneous)"
287;92049;Biomedical Engineering - Applications, Basis and Communications;journal;10162372, 17937132;0.226;Q4;23;36;145;873;22;134;0.17;24.25;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1992-2021;"Biomedical Engineering (Q3); Biophysics (Q3); Bioengineering (Q4)"
288;96594;Huagong Xuebao/CIESC Journal;journal;04381157;0.226;Q2;30;131;277;1429;64;277;0.25;10.91;China;Asiatic Region;Chemical Industry Press;1985-1987, 1989, 1993-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
289;15485;Biotechnology and Development Monitor;journal;09249877;0.223;Q4;11;25;53;104;25;53;0.62;4.16;Netherlands;Western Europe;Network University in Amsterdam;1996-2003;"Biotechnology (Q3); Bioengineering (Q4)"
290;13574;Kagaku Kogaku Ronbunshu;journal;0386216X;0.223;Q2;20;163;531;2157;149;531;0.32;13.23;Japan;Asiatic Region;Society of Chemical Engineers, Japan;1975-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
291;25268;Inorganic Materials;journal;16083172, 00201685;0.221;Q2;41;267;869;3742;148;869;0.18;14.01;United States;Northern America;Pleiades Publishing;1996-2021;"Chemical Engineering (miscellaneous) (Q2); Metals and Alloys (Q2); Materials Chemistry (Q3); Inorganic Chemistry (Q4)"
292;16390;Chemical Engineering (discontinued);trade journal;00092460;0.22;Q2;19;362;546;436;48;243;0.08;1.2;United States;Northern America;Chemical Week Associates;1973-2018, 2020;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
293;81808;In Situ;journal;01462520;0.22;Q2;16;0;38;0;26;38;0.4;0;United States;Northern America;Marcel Dekker Inc.;1977-2000;"Chemical Engineering (miscellaneous) (Q2); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Geotechnical Engineering and Engineering Geology (Q2)"
294;79502;Petrotech;journal;03862763;0.22;Q2;4;33;207;241;13;207;0.06;7.3;Japan;Asiatic Region;Sekiyu Gakkai;1970, 1978-1979, 1988, 1996, 1999-2005;Process Chemistry and Technology (Q2)
295;145580;International Journal of Peptide Research and Therapeutics;journal;15733149, 15733904;0.217;Q4;38;51;267;1375;104;264;0.43;26.96;Netherlands;Western Europe;Springer Netherlands;1996-2002, 2005-2021;"Analytical Chemistry (Q4); Biochemistry (Q4); Bioengineering (Q4); Drug Discovery (Q4); Molecular Medicine (Q4)"
296;19900;American Society of Mechanical Engineers, Heat Transfer Division, (Publication) HTD;conference and proceedings;02725673;0.216;-;27;346;768;5059;200;758;0.27;14.62;United States;Northern America;The American Society of Mechanical Engineers(ASME);1979-2006;"Fluid Flow and Transfer Processes; Mechanical Engineering"
297;22804;Chemical Papers;journal;03666352, 13369075;0.216;Q2;46;70;511;1191;107;511;0.4;17.01;Switzerland;Western Europe;Springer International Publishing AG;1973, 1996-2021;"Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Chemistry (miscellaneous) (Q3); Materials Chemistry (Q3); Biochemistry (Q4)"
298;18082;GAK Gummi Fasern Kunststoffe (discontinued);trade journal;01761625;0.216;Q2;9;216;122;538;12;122;0.11;2.49;Germany;Western Europe;Dr. Gupta Verlag;1979, 1984-2017;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Chemistry (miscellaneous) (Q3); Materials Chemistry (Q3)"
299;11600154647;Progress in Rubber and Plastics Technology;journal;02667320;0.215;Q2;13;13;39;763;7;39;0.11;58.69;United Kingdom;Western Europe;Rubber and Plastics Research Association of Great Britain;1985, 1987, 1989, 1993-2002;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2)"
300;22671;Afinidad;journal;00019704;0.213;Q2;17;61;171;1060;42;171;0.27;17.38;Spain;Western Europe;Asociacion de Quimicos del Instituto Quimico de Sarria;1996-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
301;58092;Environment Canada Arctic and Marine Oil Spill Program Technical Seminar (AMOP) Proceedings;conference and proceedings;-;0.213;-;20;55;193;684;49;193;0.31;12.44;Canada;Northern America;;1998-2008;"Chemical Engineering (miscellaneous); Energy Engineering and Power Technology; Environmental Science (miscellaneous); Ocean Engineering"
302;20379;Heat Transfer - Asian Research;journal;15231496, 10992871;0.213;Q2;0;0;0;0;0;0;0;0;United States;Northern America;"John Wiley &amp; Sons Inc.";1996-2020;"Fluid Flow and Transfer Processes (Q2); Condensed Matter Physics (Q4)"
303;21457;Przemysl Chemiczny;journal;00332496;0.213;Q2;20;49;200;914;38;200;0.19;18.65;Poland;Eastern Europe;Wydawnictwo SIGMA - N O T Sp. z o.o.;1973, 1975-1988, 1990, 1996-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
304;26429;Polimery;journal;00322725;0.212;Q2;29;192;282;3142;77;282;0.34;16.36;Poland;Eastern Europe;Industrial Chemistry Research Institute;1969-1988, 1996-2021;"Chemical Engineering (miscellaneous) (Q2); Materials Chemistry (Q3); Polymers and Plastics (Q3)"
305;13534;Chemical and Process Engineering - Inzynieria Chemiczna i Procesowa;journal;02086425;0.211;Q2;21;268;145;2004;37;145;0.34;7.48;Poland;Eastern Europe;Polish Academy of Sciences, Committee of Chemical and Process Engineering;1986-1989, 1996-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
306;98079;Textile Chemist and Colorist and American Dyestuff Reporter;journal;15262847;0.209;Q2;21;0;107;0;45;107;0.42;0;United States;Northern America;American Association of Textile Chemists and Colorists;1999-2000;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q3)"
307;11200153540;Membrane Science and Technology;book series;09275193;0.208;Q2;21;0;32;0;12;10;0.38;0;Netherlands;Western Europe;Elsevier;1995-1996, 2000, 2003-2008, 2011;"Chemical Engineering (miscellaneous) (Q2); Surfaces, Coatings and Films (Q3)"
308;15632;Food Technology and Biotechnology;journal;13342606, 13309862;0.207;Q2;71;42;129;1446;54;129;0.24;34.43;Croatia;Eastern Europe;University of Zagreb;1996-2021;"Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Biotechnology (Q3); Food Science (Q3)"
309;34587;International Journal of Polymeric Materials and Polymeric Biomaterials;journal;1563535X, 00914037;0.207;Q2;43;82;306;1223;66;305;0.2;14.91;United Kingdom;Western Europe;Taylor and Francis Ltd.;1971-2021;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q3); Analytical Chemistry (Q4)"
310;16378;Chemical and Biochemical Engineering Quarterly;journal;18465153, 03529568;0.206;Q2;43;25;65;449;28;65;0.37;17.96;Croatia;Eastern Europe;Assoc. of Chemists and Chemical Engineers of Croatia;1987, 1996-2021;"Process Chemistry and Technology (Q2); Chemistry (miscellaneous) (Q3); Biochemistry (Q4)"
311;22476;Informacion Tecnologica (discontinued);journal;07180764, 07168756;0.205;-;15;164;211;2262;9;211;0.05;13.79;Chile;Latin America;Centro de Informacion Tecnologica;1996-2021;"Energy (miscellaneous) (Q2); Geotechnical Engineering and Engineering Geology (Q2); Industrial and Manufacturing Engineering (Q2); Food Science (Q3); Strategy and Management (Q3); Computer Science Applications (Q4)"
312;14643;Turkish Journal of Engineering and Environmental Sciences;journal;13000160, 13036157;0.202;Q2;35;71;137;1207;18;137;0.08;17;Turkey;Middle East;Turkiye Klinikleri Journal of Medical Sciences;1994-2014, 2016;"Fluid Flow and Transfer Processes (Q2); Ocean Engineering (Q2); Environmental Engineering (Q3); Water Science and Technology (Q3)"
313;32631;Corrosion Reviews;journal;03346005;0.201;Q2;36;24;71;758;23;71;0.08;31.58;Germany;Western Europe;Walter de Gruyter GmbH;1979, 1981-1982, 1984, 1987-1990, 1992-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3)"
314;16349;Brazilian Journal of Chemical Engineering;journal;01046632;0.198;Q2;56;42;194;805;46;194;0.19;19.17;Brazil;Latin America;Association Brasiliera de Eng. Quimica / Braz. Soc. Chem. Eng.;1995-2021;Chemical Engineering (miscellaneous) (Q2)
315;33852;Papier;journal;00311340;0.196;Q2;16;0;120;0;30;120;0.31;0;Germany;Western Europe;DPW-Verlagsgesellschaft GmbH;1973-1986, 1988-1989, 1993, 1996-1999;Chemical Engineering (miscellaneous) (Q2)
316;13058;Ingenieria Quimica;trade journal;02102064;0.194;Q2;6;329;247;1257;11;247;0.04;3.82;Spain;Western Europe;Editorial Alcion S.A.;1996-2013;"Chemical Engineering (miscellaneous) (Q2); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Media Technology (Q2); Polymers and Plastics (Q3)"
317;31877;International Agrophysics;journal;02368722;0.194;Q2;42;37;173;651;16;173;0.07;17.59;Germany;Western Europe;Polish Academy of Sciences;1989, 1992-2021;"Fluid Flow and Transfer Processes (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Water Science and Technology (Q3); Soil Science (Q4)"
318;19700181203;KONA Powder and Particle Journal;journal;02884534, 21875537;0.194;Q2;39;24;75;602;17;72;0.12;25.08;Japan;Asiatic Region;Hosokawa Powder Technology Foundation;1983-2021;"Chemical Engineering (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3)"
319;30437;Wasser und Boden;journal;00430951;0.194;Q2;12;92;258;1090;45;258;0.19;11.85;Germany;Western Europe;Springer Vieweg;1972-1989, 1996-2003;"Fluid Flow and Transfer Processes (Q2); Water Science and Technology (Q3)"
320;19900192156;Journal of Hazardous, Toxic, and Radioactive Waste;journal;21535493, 21535515;0.192;Q2;31;29;87;483;13;87;0.14;16.66;United States;Northern America;American Society of Civil Engineers (ASCE);2011-2022;"Chemical Engineering (miscellaneous) (Q2); Geotechnical Engineering and Engineering Geology (Q2); Environmental Engineering (Q3); Waste Management and Disposal (Q3); Water Science and Technology (Q3); Environmental Chemistry (Q4)"
321;16328;AIChE, Ammonia Plant Safty and Related Facilities v12 (CEP Tech Manual);conference and proceedings;03607011, 0099541X;0.191;-;6;30;76;60;8;76;0.14;2;United States;Northern America;American Institute of Chemical Engineers;1970, 1977-1981, 1984, 1987-1993, 1996, 1998-2002, 2004-2018;"Filtration and Separation; Industrial and Manufacturing Engineering; Process Chemistry and Technology; Safety, Risk, Reliability and Quality"
322;35423;Russian Meteorology and Hydrology;journal;10683739, 19348096;0.19;Q2;19;115;349;1546;53;349;0.13;13.44;United States;Northern America;Pleiades Publishing;1993-2021;"Fluid Flow and Transfer Processes (Q2); Atmospheric Science (Q3); Water Science and Technology (Q3)"
323;9500154028;Aufbereitungs-Technik;journal;0004783X;0.188;Q2;6;0;29;0;6;29;0;0;Germany;Western Europe;AT-Verl. fur Aufbereitung;1968-1990, 1994-1998;"Chemical Engineering (miscellaneous) (Q2); Engineering (miscellaneous) (Q2)"
324;79877;SPE - DOE Improved Oil Recovery Symposium Proceedings;conference and proceedings;-;0.188;-;33;0;10;0;3;10;0.3;0;United States;Northern America;;2000, 2004, 2006, 2008, 2010, 2012, 2014, 2016;"Chemical Engineering (miscellaneous); Energy Engineering and Power Technology"
325;18216;Ultrapure Water;trade journal;07478291;0.188;Q2;10;38;120;230;14;119;0.09;6.05;United States;Northern America;Tall Oaks Publishing Inc.;1989-2015;"Fluid Flow and Transfer Processes (Q2); Water Science and Technology (Q3)"
326;55254;Celuloza Si Hartie;trade journal;12209848;0.187;Q3;3;28;68;198;8;68;0.17;7.07;Romania;Eastern Europe;ATICHR;1996-2002;Chemical Engineering (miscellaneous) (Q3)
327;86033;IPPTA: Quarterly Journal of Indian Pulp and Paper Technical Association;journal;03795462;0.187;Q3;12;63;170;489;10;169;0.05;7.76;India;Asiatic Region;Indian Pulp and Paper Technical Association;1998-2019;"Media Technology (Q2); Chemical Engineering (miscellaneous) (Q3); Chemistry (miscellaneous) (Q3); Materials Chemistry (Q3)"
328;16538;Journal of Fiber Science and Technology;journal;21897654, 00379875;0.187;Q2;20;149;420;1002;68;420;0.17;6.72;Japan;Asiatic Region;Society of Fiber Science and Technology;1946-1948, 1951, 1954-2021;"Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Materials Science (miscellaneous) (Q3); Polymers and Plastics (Q3)"
329;64495;Saudi Aramco Journal of Technology;trade journal;13192388;0.187;Q3;5;12;22;35;1;18;0.05;2.92;United States;Northern America;Aramco Services Company;1999-2011;"Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Chemical Engineering (miscellaneous) (Q3)"
330;26985;Kinetics and Catalysis;journal;00231584, 16083210;0.186;Q4;36;121;367;2736;83;367;0.19;22.61;United States;Northern America;Pleiades Publishing;1968-1971, 1984-1992, 1996-2021;"Chemistry (miscellaneous) (Q3); Modeling and Simulation (Q3); Catalysis (Q4); Computer Science Applications (Q4)"
331;14457;International Journal of the Society of Materials Engineering for Resources;journal;18846629, 13479725;0.185;Q3;11;6;57;89;27;57;0.53;14.83;Japan;Asiatic Region;Society of Materials Engineering for Resources of Japan;1993-2007, 2009-2014, 2016-2018, 2020;"Chemical Engineering (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3); Mechanical Engineering (Q3)"
332;28388;Journal of the Society of Leather Technologies and Chemists;journal;01440322;0.185;Q3;26;53;106;393;55;106;0.45;7.42;United Kingdom;Western Europe;Society of Leather Technologists and Chemists;1994-2021;"Chemical Engineering (miscellaneous) (Q3); Chemistry (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3)"
333;12942;Filtration and Separation;trade journal;18737218, 00151882;0.184;Q2;31;46;183;223;31;148;0.14;4.85;Netherlands;Western Europe;Elsevier BV;1970-2019, 2021;"Filtration and Separation (Q2); Industrial and Manufacturing Engineering (Q2); Environmental Science (miscellaneous) (Q3)"
334;18753;Water;journal;03100367;0.182;Q2;16;53;139;397;10;134;0.08;7.49;Australia;Pacific Region;Australian Water Association;1977-1982, 1985, 1987, 1992, 1997-2010;"Fluid Flow and Transfer Processes (Q2); Water Science and Technology (Q3)"
335;23413;Journal of Industrial Pollution Control (discontinued);journal;09702083;0.18;Q2;15;41;83;516;11;83;0.07;12.59;India;Asiatic Region;Enviro Media;1996-2017;"Fluid Flow and Transfer Processes (Q2); Ocean Engineering (Q2); Pollution (Q3); Water Science and Technology (Q3); Atmospheric Science (Q4)"
336;28867;Journal of Applied Fire Science;journal;10444300, 15414183;0.177;Q3;15;0;81;0;17;75;0.04;0;United States;Northern America;Baywood Publishing Co. Inc.;1993-1994, 1996-2000, 2002-2013;"Chemical Engineering (miscellaneous) (Q3); Chemistry (miscellaneous) (Q3); Safety, Risk, Reliability and Quality (Q3); Condensed Matter Physics (Q4)"
337;5400152634;Asia-Pacific Journal of Chemical Engineering;journal;19322135;0.175;Q3;37;39;90;374;21;90;0.19;9.59;United States;Northern America;Wiley-Blackwell;2006-2021;"Chemical Engineering (miscellaneous) (Q3); Renewable Energy, Sustainability and the Environment (Q3); Waste Management and Disposal (Q3)"
338;25880;Techniques - Sciences - Methodes;journal;02997258;0.174;Q2;10;36;88;419;8;88;0.03;11.64;France;Western Europe;Assoc. Generale des Hygienistes et Techniciens Municipaux;1987-1989, 1991-2021;"Fluid Flow and Transfer Processes (Q2); Ocean Engineering (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Water Science and Technology (Q3)"
339;82895;American Society of Mechanical Engineers, The Fluid Power and Systems Technology Division (Publication) FPST;conference and proceedings;-;0.173;-;10;0;67;0;28;66;0.53;0;United States;Northern America;;;"Fluid Flow and Transfer Processes; Mechanical Engineering"
340;12894;Chinese Journal of Chromatography (Se Pu);journal;18722059, 10008713;0.173;Q3;21;162;448;572;88;448;0.16;3.53;China;Asiatic Region;Zhongguo Kexueyuan - Chinese Academy of Sciences;1997-2021;"Chemical Engineering (miscellaneous) (Q3); Analytical Chemistry (Q4); Biochemistry (Q4); Electrochemistry (Q4); Organic Chemistry (Q4)"
341;21100204120;Journal of Analytical Methods in Chemistry;journal;20908873, 20908865;0.171;Q3;29;9;60;107;15;59;0.28;11.89;United States;Northern America;Hindawi Publishing Corporation;2012-2021;"Chemical Engineering (miscellaneous) (Q3); Analytical Chemistry (Q4); Computer Science Applications (Q4); Instrumentation (Q4)"
342;120139;SPE International Oilfield Chemistry Symposium Proceedings;conference and proceedings;10461779;0.171;-;37;130;74;2018;61;73;0.82;15.52;United States;Northern America;Society of Petroleum Engineers (SPE);1973, 1975, 1995, 1997, 1999, 2001, 2003, 2005, 2007, 2009, 2011, 2013, 2015, 2017, 2019;"Chemical Engineering (miscellaneous); Chemistry (miscellaneous); Energy Engineering and Power Technology"
343;87828;International Journal of Heat and Technology;journal;03928764;0.17;Q2;30;29;81;378;11;80;0.14;13.03;Italy;Western Europe;Edizioni E.T.S.;1983-1993, 1995-2021;"Fluid Flow and Transfer Processes (Q2); Mechanical Engineering (Q3); Condensed Matter Physics (Q4)"
344;24098;Indian Journal of Chemical Technology;journal;0971457X;0.168;Q3;41;89;205;1531;57;205;0.22;17.2;India;Asiatic Region;National Institute of Science Communication and Information Resources (NISCAIR);1994-2021;"Chemical Engineering (miscellaneous) (Q3); Chemistry (miscellaneous) (Q3)"
345;53842;Annual Technical Conference - ANTEC, Conference Proceedings;conference and proceedings;-;0.167;-;17;0;717;0;93;714;0;0;United States;Northern America;Society of Plastics Engineers;1991, 1994-1998, 2003-2007, 2009-2019, 2021;"Chemical Engineering (miscellaneous); Polymers and Plastics"
346;11200153545;Computer Aided Chemical Engineering;book series;15707946;0.167;Q3;29;189;198;1637;34;197;0.17;8.66;Netherlands;Western Europe;Elsevier;1997, 2000-2021;"Chemical Engineering (miscellaneous) (Q3); Computer Science Applications (Q4)"
347;24063;Journal of Separation Science;journal;16159314, 16159306;0.166;Q3;106;129;470;2342;715;457;1.54;18.16;Germany;Western Europe;Wiley-VCH Verlag;2000-2021;"Filtration and Separation (Q3); Analytical Chemistry (Q4)"
348;19700180546;Journal of Chromatography Library;book series;03014770;0.165;Q3;14;39;51;2518;7;1;0.04;64.56;Netherlands;Western Europe;Elsevier;1975-1979, 1981-1993, 1995-1996, 1998-2005;"Filtration and Separation (Q3); Analytical Chemistry (Q4); Biochemistry (Q4); Clinical Biochemistry (Q4)"
349;21624;Glass Researcher;journal;10868747;0.164;Q3;5;18;30;215;10;30;0.33;11.94;United States;Northern America;New York State College of Ceramics;1999-2002;Chemical Engineering (miscellaneous) (Q3)
350;25246;Chinese Journal of Catalysis;journal;18722067, 02539837;0.162;Q4;74;156;508;1515;107;508;0.24;9.71;China;Asiatic Region;Science Press;1996-2021;"Chemistry (miscellaneous) (Q3); Catalysis (Q4)"
351;27056;Colloid Journal;journal;1061933X, 16083067;0.16;Q4;35;130;351;2284;42;351;0.14;17.57;United States;Northern America;Pleiades Publishing;1989, 1991-1992, 1995-2021;"Colloid and Surface Chemistry (Q4); Physical and Theoretical Chemistry (Q4); Surfaces and Interfaces (Q4)"
352;24128;Iranian Journal of Chemistry and Chemical Engineering;journal;10219986;0.159;Q3;27;16;60;208;8;60;0.1;13;Iran;Middle East;Iranian Journal of Chemistry and Chemical Engineering;1996-2021;"Chemical Engineering (miscellaneous) (Q3); Chemistry (miscellaneous) (Q3)"
353;34912;Revista de Quimica Textile;trade journal;03003418;0.159;Q3;4;23;89;79;5;89;0.06;3.43;Spain;Western Europe;Asociacion Espanola de Quimicos y Coloristas Textiles;1993-2009;"Business and International Management (Q2); Chemical Engineering (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Polymers and Plastics (Q3)"
354;13585;Kemija u industriji/Journal of Chemists and Chemical Engineers (discontinued);journal;00229830;0.158;Q3;11;123;21;1005;5;21;0.25;8.17;Croatia;Eastern Europe;Assoc. of Chemists and Chemical Engineers of Croatia;1993-1999, 2001-2017;"Chemical Engineering (miscellaneous) (Q3); Chemistry (miscellaneous) (Q4)"
355;25502;Mokuzai Gakkaishi/Journal of the Japan Wood Research Society;journal;00214795;0.158;Q3;24;68;179;665;30;179;0.14;9.78;Japan;Asiatic Region;Japan Wood Research Society;1989, 1996-2001, 2003, 2005-2007, 2009-2011, 2013;Chemical Engineering (miscellaneous) (Q3)
356;21523;Russian Journal of Coordination Chemistry/Koordinatsionnaya Khimiya;journal;10703284, 16083318;0.154;Q3;29;140;459;2643;68;454;0.16;18.88;United States;Northern America;Pleiades Publishing;1996-2021;"Chemical Engineering (miscellaneous) (Q3); Chemistry (miscellaneous) (Q4)"
357;51146;Advanced Metallization Conference (AMC);conference and proceedings;15401766;0.15;-;12;110;102;872;9;101;0.09;7.93;United States;Northern America;;;"Industrial and Manufacturing Engineering; Materials Science (miscellaneous)"
358;13663;Periodica Polytechnica: Chemical Engineering;journal;03245853, 15873765;0.149;Q3;22;7;37;116;2;37;0;16.57;Hungary;Eastern Europe;Budapest University of Technology and Economics;1968-2021;Chemical Engineering (miscellaneous) (Q3)
359;130021;Biotechnology and Bioprocess Engineering;journal;12268372;0.147;Q4;57;66;160;2010;39;160;0.27;30.45;South Korea;Asiatic Region;Korean Society for Biotechnology and Bioengineering;1996-2021;"Applied Microbiology and Biotechnology (Q4); Bioengineering (Q4); Biomedical Engineering (Q4); Biotechnology (Q4)"
360;27054;Kolloidnyj Zhurnal;journal;00232912;0.147;Q4;13;62;64;0;21;64;0.42;0;Russian Federation;Eastern Europe;Izdatel'stvo Nauka;1992-1999, 2001-2004;Colloid and Surface Chemistry (Q4)
361;39809;Adhesives Age;trade journal;0001821X;0.146;Q3;8;51;69;188;9;69;0.09;3.69;United States;Northern America;Chemical Week Associates;1969-1991, 1995-2003;Chemical Engineering (miscellaneous) (Q3)
362;39085;Steel Times;journal;0039095X;0.146;Q3;4;114;40;59;4;40;0.05;0.52;United Kingdom;Western Europe;DMG World Media (UK) Ltd.;1969-2001;"Fluid Flow and Transfer Processes (Q3); Metals and Alloys (Q3)"
363;17675;Osterreichische Wasser- Und Abfallwirtschaft (discontinued);journal;16137566, 0945358X;0.145;Q3;13;35;98;558;4;98;0.03;15.94;Austria;Western Europe;Springer-Verlag Wien;1994-2017, 2019, 2021;"Energy (miscellaneous) (Q2); Fluid Flow and Transfer Processes (Q3); Water Science and Technology (Q3)"
364;34541;Automedica;journal;00950963;0.144;Q4;5;5;24;98;6;22;0.26;19.6;Switzerland;Western Europe;Gordon and Breach Science Publishers;1974-1975, 1977-1984, 1992-1994, 1998-2001;"Bioengineering (Q4); Biophysics (Q4)"
365;25975;Hitachi Review (discontinued);trade journal;0018277X;0.144;Q2;14;121;169;65;7;169;0.05;0.54;Japan;Asiatic Region;Hitachi Ltd.;1970-1994, 1996-2016;"Process Chemistry and Technology (Q2); Electrical and Electronic Engineering (Q3); Energy Engineering and Power Technology (Q3); Hardware and Architecture (Q3)"
366;17035;Khimiya i Tekhnologiya Topliv i Masel;journal;00231169;0.144;Q3;6;138;259;723;14;253;0.03;5.24;Russian Federation;Eastern Europe;Izdatel'stvo Neft'i Gaz;1973-1977, 1991-2006;"Fuel Technology (Q2); Chemical Engineering (miscellaneous) (Q3); Energy Engineering and Power Technology (Q3); Chemistry (miscellaneous) (Q4)"
367;24817;Nachrichten aus der Chemie;journal;14399598;0.144;Q3;17;143;306;880;48;294;0.17;6.15;Germany;Western Europe;"Walter de Gruyter GmbH &amp; Co. KG";1982-1984, 1986, 1996-2021;"Chemical Engineering (miscellaneous) (Q3); Chemistry (miscellaneous) (Q4)"
368;14431;Polimeri;journal;03511871, 18460828;0.144;Q3;7;58;78;301;6;61;0.05;5.19;Croatia;Eastern Europe;Society of Plastics and Rubber Engineers;1985-2013, 2015;"Chemical Engineering (miscellaneous) (Q3); Polymers and Plastics (Q3); Materials Chemistry (Q4)"
369;15069;World Patent Information;journal;01722190;0.144;Q2;33;26;28;193;12;28;0.52;7.42;United Kingdom;Western Europe;Elsevier Ltd.;1979-2021;"Fuel Technology (Q2); Process Chemistry and Technology (Q2); Energy Engineering and Power Technology (Q3); Library and Information Sciences (Q3); Renewable Energy, Sustainability and the Environment (Q3); Bioengineering (Q4); Computer Science Applications (Q4)"
370;67279;Chemical Innovation;journal;15274799;0.143;Q3;15;192;60;1204;14;60;0.23;6.27;United States;Northern America;American Chemical Society;2000-2001;Chemical Engineering (miscellaneous) (Q3)
371;17686;Neftekhimiya;journal;00282421;0.143;Q2;9;75;70;811;9;70;0.13;10.81;Russian Federation;Eastern Europe;Izdatel'stvo Nauka;1991-1995, 1999-2006;"Fuel Technology (Q2); Process Chemistry and Technology (Q2); Energy Engineering and Power Technology (Q3)"
372;18060;ZKG International (discontinued);trade journal;07224397, 09490205, 07224400;0.142;Q3;17;150;204;402;35;204;0.14;2.68;Germany;Western Europe;Bauverlag GmbH;1982-1989, 1994-2017, 2021;"Building and Construction (Q3); Chemical Engineering (miscellaneous) (Q3); Industrial and Manufacturing Engineering (Q3); Materials Science (miscellaneous) (Q3)"
373;12893;Combustion, Explosion and Shock Waves;journal;15738345, 00105082;0.14;Q3;43;112;345;1504;25;345;0.07;13.43;United States;Northern America;Pleiades Publishing;1965-2021;"Fuel Technology (Q2); Chemical Engineering (miscellaneous) (Q3); Energy Engineering and Power Technology (Q3); Chemistry (miscellaneous) (Q4); Physics and Astronomy (miscellaneous) (Q4)"
374;16042;HLH, Heizung Lueftung/Klima Haustechnik;journal;14365103, 1434422X, 00179906;0.139;Q3;5;279;366;433;13;314;0.02;1.55;Germany;Western Europe;Springer Verlag;1972-2002;Fluid Flow and Transfer Processes (Q3)
375;12729;Korrozios Figyelo;journal;01332546;0.139;Q3;9;23;74;183;4;74;0.08;7.96;Hungary;Eastern Europe;VEKOR Ltd;1988, 1993-2014;"Chemical Engineering (miscellaneous) (Q3); Surfaces, Coatings and Films (Q3); Chemistry (miscellaneous) (Q4); Materials Chemistry (Q4)"
